処理時間	平方根和の差	世代交代数	個体集団内の個体の数	エリート保存戦略で残す個体の数	トーナメント選択で無作為抽出する個体の数	突然変異確率	フロイド問題におけるN	選択方式	交叉方式
1.176507	0.000970	1000	1000	1	10	0.100000	16	トーナメント選択	一様交叉
1.035667	0.000970	1000	1000	1	10	0.100000	16	トーナメント選択	1点交叉
1.938206	0.000970	1000	1000	1	10	0.100000	16	ランキング選択	2点交叉
2.020529	0.000970	1000	1000	1	10	0.100000	16	ランキング選択	一様交叉
1.919357	0.000970	1000	1000	1	10	0.100000	16	ランキング選択	1点交叉
1.679001	0.000012	1000	1000	1	10	0.010000	32	トーナメント選択	2点交叉
1.937988	0.000138	1000	1000	1	10	0.010000	32	トーナメント選択	一様交叉
1.673992	0.000022	1000	1000	1	10	0.010000	32	トーナメント選択	1点交叉
2.554304	0.000026	1000	1000	1	10	0.010000	32	ランキング選択	2点交叉
2.831975	0.000041	1000	1000	1	10	0.010000	32	ランキング選択	一様交叉
2.531160	0.000029	1000	1000	1	10	0.010000	32	ランキング選択	1点交叉
2.968425	0.000232	1000	1000	1	10	0.010000	64	トーナメント選択	2点交叉
3.509225	0.000020	1000	1000	1	10	0.010000	64	トーナメント選択	一様交叉
2.977513	0.000118	1000	1000	1	10	0.010000	64	トーナメント選択	1点交叉
4.005481	0.000005	1000	1000	1	10	0.010000	64	ランキング選択	2点交叉
4.399624	0.000006	1000	1000	1	10	0.010000	64	ランキング選択	一様交叉
3.832806	0.000062	1000	1000	1	10	0.010000	64	ランキング選択	1点交叉
1.022833	0.000970	1000	1000	1	10	0.010000	16	トーナメント選択	2点交叉
1.164210	0.000970	1000	1000	1	10	0.010000	16	トーナメント選択	一様交叉
0.964802	0.000970	1000	1000	1	10	0.010000	16	トーナメント選択	1点交叉
1.926175	0.000970	1000	1000	1	10	0.010000	16	ランキング選択	2点交叉
2.063010	0.000970	1000	1000	1	10	0.010000	16	ランキング選択	一様交叉
1.894267	0.000970	1000	1000	1	10	0.010000	16	ランキング選択	1点交叉
1.498785	0.000009	1000	1000	1	1	0.100000	32	トーナメント選択	2点交叉
1.813176	0.000007	1000	1000	1	1	0.100000	32	トーナメント選択	一様交叉
1.472859	0.000070	1000	1000	1	1	0.100000	32	トーナメント選択	1点交叉
2.551723	0.000002	1000	1000	1	1	0.100000	32	ランキング選択	2点交叉
2.787288	0.000056	1000	1000	1	1	0.100000	32	ランキング選択	一様交叉
2.570760	0.000009	1000	1000	1	1	0.100000	32	ランキング選択	1点交叉
2.794853	0.000124	1000	1000	1	1	0.100000	64	トーナメント選択	2点交叉
3.351831	0.000058	1000	1000	1	1	0.100000	64	トーナメント選択	一様交叉
2.750531	0.000006	1000	1000	1	1	0.100000	64	トーナメント選択	1点交叉
3.889297	0.000123	1000	1000	1	1	0.100000	64	ランキング選択	2点交叉
4.337738	0.000079	1000	1000	1	1	0.100000	64	ランキング選択	一様交叉
3.825994	0.000195	1000	1000	1	1	0.100000	64	ランキング選択	1点交叉
0.845706	0.000970	1000	1000	1	1	0.100000	16	トーナメント選択	2点交叉
0.962821	0.000970	1000	1000	1	1	0.100000	16	トーナメント選択	一様交叉
0.797897	0.000970	1000	1000	1	1	0.100000	16	トーナメント選択	1点交叉
2.007652	0.000970	1000	1000	1	1	0.100000	16	ランキング選択	2点交叉
2.182408	0.000970	1000	1000	1	1	0.100000	16	ランキング選択	一様交叉
1.955817	0.000970	1000	1000	1	1	0.100000	16	ランキング選択	1点交叉
1.610741	0.000026	1000	1000	1	1	0.010000	32	トーナメント選択	2点交叉
1.865045	0.000030	1000	1000	1	1	0.010000	32	トーナメント選択	一様交叉
1.529701	0.000051	1000	1000	1	1	0.010000	32	トーナメント選択	1点交叉
2.680860	0.000117	1000	1000	1	1	0.010000	32	ランキング選択	2点交叉
2.947125	0.000079	1000	1000	1	1	0.010000	32	ランキング選択	一様交叉
2.919249	0.000013	1000	1000	1	1	0.010000	32	ランキング選択	1点交叉
3.230298	0.000006	1000	1000	1	1	0.010000	64	トーナメント選択	2点交叉
3.818860	0.000064	1000	1000	1	1	0.010000	64	トーナメント選択	一様交叉
3.084705	0.000005	1000	1000	1	1	0.010000	64	トーナメント選択	1点交叉
4.201248	0.000022	1000	1000	1	1	0.010000	64	ランキング選択	2点交叉
4.641157	0.000100	1000	1000	1	1	0.010000	64	ランキング選択	一様交叉
4.073911	0.000064	1000	1000	1	1	0.010000	64	ランキング選択	1点交叉
0.881697	0.000970	1000	1000	1	1	0.010000	16	トーナメント選択	2点交叉
1.090562	0.000970	1000	1000	1	1	0.010000	16	トーナメント選択	一様交叉
0.914885	0.000970	1000	1000	1	1	0.010000	16	トーナメント選択	1点交叉
2.036550	0.000970	1000	1000	1	1	0.010000	16	ランキング選択	2点交叉
2.275084	0.000970	1000	1000	1	1	0.010000	16	ランキング選択	一様交叉
2.029028	0.000970	1000	1000	1	1	0.010000	16	ランキング選択	1点交叉
0.015507	0.001399	1000	10	1	10	0.100000	32	トーナメント選択	2点交叉
0.018542	0.027342	1000	10	1	10	0.100000	32	トーナメント選択	一様交叉
0.014344	0.005879	1000	10	1	10	0.100000	32	トーナメント選択	1点交叉
0.015291	0.001766	1000	10	1	10	0.100000	32	ランキング選択	2点交叉
0.016752	0.000858	1000	10	1	10	0.100000	32	ランキング選択	一様交叉
0.014276	0.000371	1000	10	1	10	0.100000	32	ランキング選択	1点交叉
0.026622	0.015174	1000	10	1	10	0.100000	64	トーナメント選択	2点交叉
0.031681	0.011913	1000	10	1	10	0.100000	64	トーナメント選択	一様交叉
0.028610	0.006329	1000	10	1	10	0.100000	64	トーナメント選択	1点交叉
0.029223	0.001494	1000	10	1	10	0.100000	64	ランキング選択	2点交叉
0.028564	0.029624	1000	10	1	10	0.100000	64	ランキング選択	一様交叉
0.028145	0.000249	1000	10	1	10	0.100000	64	ランキング選択	1点交叉
0.007907	0.000970	1000	10	1	10	0.100000	16	トーナメント選択	2点交叉
0.008621	0.000970	1000	10	1	10	0.100000	16	トーナメント選択	一様交叉
0.008575	0.001786	1000	10	1	10	0.100000	16	トーナメント選択	1点交叉
0.008668	0.001511	1000	10	1	10	0.100000	16	ランキング選択	2点交叉
0.009531	0.001786	1000	10	1	10	0.100000	16	ランキング選択	一様交叉
0.008082	0.008877	1000	10	1	10	0.100000	16	ランキング選択	1点交叉
0.017452	0.000677	1000	10	1	10	0.010000	32	トーナメント選択	2点交叉
0.019262	0.002268	1000	10	1	10	0.010000	32	トーナメント選択	一様交叉
0.016397	0.008190	1000	10	1	10	0.010000	32	トーナメント選択	1点交叉
0.015701	0.000733	1000	10	1	10	0.010000	32	ランキング選択	2点交叉
0.017727	0.000128	1000	10	1	10	0.010000	32	ランキング選択	一様交叉
0.015508	0.004476	1000	10	1	10	0.010000	32	ランキング選択	1点交叉
0.029536	0.015559	1000	10	1	10	0.010000	64	トーナメント選択	2点交叉
0.035523	0.001768	1000	10	1	10	0.010000	64	トーナメント選択	一様交叉
0.028897	0.000423	1000	10	1	10	0.010000	64	トーナメント選択	1点交叉
0.029532	0.021064	1000	10	1	10	0.010000	64	ランキング選択	2点交叉
0.033980	0.011741	1000	10	1	10	0.010000	64	ランキング選択	一様交叉
0.029487	0.004490	1000	10	1	10	0.010000	64	ランキング選択	1点交叉
0.009946	0.000970	1000	10	1	10	0.010000	16	トーナメント選択	2点交叉
0.010638	0.008795	1000	10	1	10	0.010000	16	トーナメント選択	一様交叉
0.008250	0.001511	1000	10	1	10	0.010000	16	トーナメント選択	1点交叉
0.006921	0.000970	1000	10	1	10	0.010000	16	ランキング選択	2点交叉
0.009434	0.004776	1000	10	1	10	0.010000	16	ランキング選択	一様交叉
0.008111	0.000970	1000	10	1	10	0.010000	16	ランキング選択	1点交叉
0.012631	0.001159	1000	10	1	1	0.100000	32	トーナメント選択	2点交叉
0.017526	0.003384	1000	10	1	1	0.100000	32	トーナメント選択	一様交叉
0.014406	0.001003	1000	10	1	1	0.100000	32	トーナメント選択	1点交叉
0.014821	0.001047	1000	10	1	1	0.100000	32	ランキング選択	2点交叉
0.016895	0.000727	1000	10	1	1	0.100000	32	ランキング選択	一様交叉
0.013252	0.016689	1000	10	1	1	0.100000	32	ランキング選択	1点交叉
0.027093	0.002895	1000	10	1	1	0.100000	64	トーナメント選択	2点交叉
0.033847	0.007853	1000	10	1	1	0.100000	64	トーナメント選択	一様交叉
0.024786	0.006140	1000	10	1	1	0.100000	64	トーナメント選択	1点交叉
0.028474	0.013272	1000	10	1	1	0.100000	64	ランキング選択	2点交叉
0.030363	0.001705	1000	10	1	1	0.100000	64	ランキング選択	一様交叉
0.024564	0.019350	1000	10	1	1	0.100000	64	ランキング選択	1点交叉
0.006827	0.000970	1000	10	1	1	0.100000	16	トーナメント選択	2点交叉
0.007661	0.001511	1000	10	1	1	0.100000	16	トーナメント選択	一様交叉
0.006955	0.001511	1000	10	1	1	0.100000	16	トーナメント選択	1点交叉
0.007793	0.000970	1000	10	1	1	0.100000	16	ランキング選択	2点交叉
0.007792	0.000970	1000	10	1	1	0.100000	16	ランキング選択	一様交叉
0.008101	0.000970	1000	10	1	1	0.100000	16	ランキング選択	1点交叉
0.012535	0.004159	1000	10	1	1	0.010000	32	トーナメント選択	2点交叉
0.014755	0.006188	1000	10	1	1	0.010000	32	トーナメント選択	一様交叉
0.012768	0.003365	1000	10	1	1	0.010000	32	トーナメント選択	1点交叉
0.014231	0.003491	1000	10	1	1	0.010000	32	ランキング選択	2点交叉
0.015836	0.000187	1000	10	1	1	0.010000	32	ランキング選択	一様交叉
0.013646	0.003463	1000	10	1	1	0.010000	32	ランキング選択	1点交叉
0.027875	0.012509	1000	10	1	1	0.010000	64	トーナメント選択	2点交叉
0.028272	0.000319	1000	10	1	1	0.010000	64	トーナメント選択	一様交叉
0.024630	0.001539	1000	10	1	1	0.010000	64	トーナメント選択	1点交叉
0.028789	0.002650	1000	10	1	1	0.010000	64	ランキング選択	2点交叉
0.029373	0.009091	1000	10	1	1	0.010000	64	ランキング選択	一様交叉
0.025856	0.025267	1000	10	1	1	0.010000	64	ランキング選択	1点交叉
0.006698	0.008877	1000	10	1	1	0.010000	16	トーナメント選択	2点交叉
0.008583	0.001511	1000	10	1	1	0.010000	16	トーナメント選択	一様交叉
0.006984	0.000970	1000	10	1	1	0.010000	16	トーナメント選択	1点交叉
0.007452	0.003936	1000	10	1	1	0.010000	16	ランキング選択	2点交叉
0.008203	0.000970	1000	10	1	1	0.010000	16	ランキング選択	一様交叉
0.008445	0.001786	1000	10	1	1	0.010000	16	ランキング選択	1点交叉
0.001841	0.000116	10	100	1	10	0.100000	32	トーナメント選択	2点交叉
0.002492	0.003869	10	100	1	10	0.100000	32	トーナメント選択	一様交叉
0.001907	0.036096	10	100	1	10	0.100000	32	トーナメント選択	1点交叉
0.002123	0.083183	10	100	1	10	0.100000	32	ランキング選択	2点交叉
0.002436	0.026275	10	100	1	10	0.100000	32	ランキング選択	一様交叉
0.001965	0.033414	10	100	1	10	0.100000	32	ランキング選択	1点交叉
0.003646	0.178554	10	100	1	10	0.100000	64	トーナメント選択	2点交叉
0.003739	0.130958	10	100	1	10	0.100000	64	トーナメント選択	一様交叉
0.003180	0.136152	10	100	1	10	0.100000	64	トーナメント選択	1点交叉
0.003333	0.112518	10	100	1	10	0.100000	64	ランキング選択	2点交叉
0.003612	0.044719	10	100	1	10	0.100000	64	ランキング選択	一様交叉
0.003695	0.010558	10	100	1	10	0.100000	64	ランキング選択	1点交叉
0.001095	0.006370	10	100	1	10	0.100000	16	トーナメント選択	2点交叉
0.001317	0.001511	10	100	1	10	0.100000	16	トーナメント選択	一様交叉
0.001075	0.000970	10	100	1	10	0.100000	16	トーナメント選択	1点交叉
0.001073	0.020347	10	100	1	10	0.100000	16	ランキング選択	2点交叉
0.001239	0.028090	10	100	1	10	0.100000	16	ランキング選択	一様交叉
0.001085	0.002005	10	100	1	10	0.100000	16	ランキング選択	1点交叉
0.001790	0.028698	10	100	1	10	0.010000	32	トーナメント選択	2点交叉
0.002501	0.038276	10	100	1	10	0.010000	32	トーナメント選択	一様交叉
0.001910	0.041565	10	100	1	10	0.010000	32	トーナメント選択	1点交叉
0.001796	0.013978	10	100	1	10	0.010000	32	ランキング選択	2点交叉
0.002364	0.003179	10	100	1	10	0.010000	32	ランキング選択	一様交叉
0.001821	0.022060	10	100	1	10	0.010000	32	ランキング選択	1点交叉
0.003123	0.117458	10	100	1	10	0.010000	64	トーナメント選択	2点交叉
0.004197	0.248502	10	100	1	10	0.010000	64	トーナメント選択	一様交叉
0.003133	0.020751	10	100	1	10	0.010000	64	トーナメント選択	1点交叉
0.003051	0.021794	10	100	1	10	0.010000	64	ランキング選択	2点交叉
0.004089	0.020383	10	100	1	10	0.010000	64	ランキング選択	一様交叉
0.003814	0.062425	10	100	1	10	0.010000	64	ランキング選択	1点交叉
0.001242	0.017208	10	100	1	10	0.010000	16	トーナメント選択	2点交叉
0.001242	0.023149	10	100	1	10	0.010000	16	トーナメント選択	一様交叉
0.001141	0.006370	10	100	1	10	0.010000	16	トーナメント選択	1点交叉
0.001050	0.001292	10	100	1	10	0.010000	16	ランキング選択	2点交叉
0.001393	0.014437	10	100	1	10	0.010000	16	ランキング選択	一様交叉
0.001036	0.001511	10	100	1	10	0.010000	16	ランキング選択	1点交叉
0.001595	0.006530	10	100	1	1	0.100000	32	トーナメント選択	2点交叉
0.001927	0.064116	10	100	1	1	0.100000	32	トーナメント選択	一様交叉
0.001631	0.032631	10	100	1	1	0.100000	32	トーナメント選択	1点交叉
0.002097	0.022145	10	100	1	1	0.100000	32	ランキング選択	2点交叉
0.001999	0.017506	10	100	1	1	0.100000	32	ランキング選択	一様交叉
0.001805	0.026494	10	100	1	1	0.100000	32	ランキング選択	1点交叉
0.003184	0.048912	10	100	1	1	0.100000	64	トーナメント選択	2点交叉
0.003762	0.082876	10	100	1	1	0.100000	64	トーナメント選択	一様交叉
0.002927	0.130899	10	100	1	1	0.100000	64	トーナメント選択	1点交叉
0.003124	0.001408	10	100	1	1	0.100000	64	ランキング選択	2点交叉
0.003740	0.082876	10	100	1	1	0.100000	64	ランキング選択	一様交叉
0.003313	0.088578	10	100	1	1	0.100000	64	ランキング選択	1点交叉
0.001174	0.019183	10	100	1	1	0.100000	16	トーナメント選択	2点交叉
0.001357	0.019183	10	100	1	1	0.100000	16	トーナメント選択	一様交叉
0.000954	0.001292	10	100	1	1	0.100000	16	トーナメント選択	1点交叉
0.001142	0.001511	10	100	1	1	0.100000	16	ランキング選択	2点交叉
0.001218	0.004776	10	100	1	1	0.100000	16	ランキング選択	一様交叉
0.001190	0.001292	10	100	1	1	0.100000	16	ランキング選択	1点交叉
0.001921	0.033797	10	100	1	1	0.010000	32	トーナメント選択	2点交叉
0.001834	0.044580	10	100	1	1	0.010000	32	トーナメント選択	一様交叉
0.001616	0.019273	10	100	1	1	0.010000	32	トーナメント選択	1点交叉
0.001818	0.062729	10	100	1	1	0.010000	32	ランキング選択	2点交叉
0.002359	0.017838	10	100	1	1	0.010000	32	ランキング選択	一様交叉
0.001740	0.018949	10	100	1	1	0.010000	32	ランキング選択	1点交叉
0.003550	0.120095	10	100	1	1	0.010000	64	トーナメント選択	2点交叉
0.003920	0.011010	10	100	1	1	0.010000	64	トーナメント選択	一様交叉
0.002991	0.054070	10	100	1	1	0.010000	64	トーナメント選択	1点交叉
0.003262	0.100918	10	100	1	1	0.010000	64	ランキング選択	2点交叉
0.003628	0.045067	10	100	1	1	0.010000	64	ランキング選択	一様交叉
0.003171	0.171439	10	100	1	1	0.010000	64	ランキング選択	1点交叉
0.001012	0.014437	10	100	1	1	0.010000	16	トーナメント選択	2点交叉
0.001087	0.012175	10	100	1	1	0.010000	16	トーナメント選択	一様交叉
0.001033	0.004776	10	100	1	1	0.010000	16	トーナメント選択	1点交叉
0.001065	0.001292	10	100	1	1	0.010000	16	ランキング選択	2点交叉
0.001236	0.000970	10	100	1	1	0.010000	16	ランキング選択	一様交叉
0.001210	0.024448	10	100	1	1	0.010000	16	ランキング選択	1点交叉
0.008449	0.000101	10	500	1	10	0.100000	32	トーナメント選択	2点交叉
0.011235	0.004014	10	500	1	10	0.100000	32	トーナメント選択	一様交叉
0.010211	0.003525	10	500	1	10	0.100000	32	トーナメント選択	1点交叉
0.011532	0.013820	10	500	1	10	0.100000	32	ランキング選択	2点交叉
0.012683	0.006138	10	500	1	10	0.100000	32	ランキング選択	一様交叉
0.010407	0.019627	10	500	1	10	0.100000	32	ランキング選択	1点交叉
0.017748	0.001047	10	500	1	10	0.100000	64	トーナメント選択	2点交叉
0.018691	0.000995	10	500	1	10	0.100000	64	トーナメント選択	一様交叉
0.016923	0.012338	10	500	1	10	0.100000	64	トーナメント選択	1点交叉
0.018537	0.011915	10	500	1	10	0.100000	64	ランキング選択	2点交叉
0.020001	0.004220	10	500	1	10	0.100000	64	ランキング選択	一様交叉
0.020593	0.030638	10	500	1	10	0.100000	64	ランキング選択	1点交叉
0.005568	0.000970	10	500	1	10	0.100000	16	トーナメント選択	2点交叉
0.006029	0.001511	10	500	1	10	0.100000	16	トーナメント選択	一様交叉
0.005267	0.000970	10	500	1	10	0.100000	16	トーナメント選択	1点交叉
0.007658	0.003936	10	500	1	10	0.100000	16	ランキング選択	2点交叉
0.007899	0.000970	10	500	1	10	0.100000	16	ランキング選択	一様交叉
0.006839	0.000970	10	500	1	10	0.100000	16	ランキング選択	1点交叉
0.009216	0.008309	10	500	1	10	0.010000	32	トーナメント選択	2点交叉
0.009780	0.008212	10	500	1	10	0.010000	32	トーナメント選択	一様交叉
0.008561	0.001142	10	500	1	10	0.010000	32	トーナメント選択	1点交叉
0.011270	0.002502	10	500	1	10	0.010000	32	ランキング選択	2点交叉
0.011450	0.003514	10	500	1	10	0.010000	32	ランキング選択	一様交叉
0.010457	0.002212	10	500	1	10	0.010000	32	ランキング選択	1点交叉
0.015676	0.006519	10	500	1	10	0.010000	64	トーナメント選択	2点交叉
0.018068	0.036337	10	500	1	10	0.010000	64	トーナメント選択	一様交叉
0.016028	0.002959	10	500	1	10	0.010000	64	トーナメント選択	1点交叉
0.019314	0.010370	10	500	1	10	0.010000	64	ランキング選択	2点交叉
0.019505	0.013530	10	500	1	10	0.010000	64	ランキング選択	一様交叉
0.017738	0.013530	10	500	1	10	0.010000	64	ランキング選択	1点交叉
0.006493	0.001292	10	500	1	10	0.010000	16	トーナメント選択	2点交叉
0.005789	0.007760	10	500	1	10	0.010000	16	トーナメント選択	一様交叉
0.005108	0.001292	10	500	1	10	0.010000	16	トーナメント選択	1点交叉
0.007087	0.011359	10	500	1	10	0.010000	16	ランキング選択	2点交叉
0.007595	0.001511	10	500	1	10	0.010000	16	ランキング選択	一様交叉
0.006837	0.000970	10	500	1	10	0.010000	16	ランキング選択	1点交叉
0.007717	0.013709	10	500	1	1	0.100000	32	トーナメント選択	2点交叉
0.009027	0.003278	10	500	1	1	0.100000	32	トーナメント選択	一様交叉
0.008929	0.010458	10	500	1	1	0.100000	32	トーナメント選択	1点交叉
0.010438	0.004610	10	500	1	1	0.100000	32	ランキング選択	2点交叉
0.011577	0.018179	10	500	1	1	0.100000	32	ランキング選択	一様交叉
0.010243	0.008530	10	500	1	1	0.100000	32	ランキング選択	1点交叉
0.015470	0.004864	10	500	1	1	0.100000	64	トーナメント選択	2点交叉
0.017291	0.004864	10	500	1	1	0.100000	64	トーナメント選択	一様交叉
0.015646	0.001883	10	500	1	1	0.100000	64	トーナメント選択	1点交叉
0.017118	0.004864	10	500	1	1	0.100000	64	ランキング選択	2点交叉
0.019733	0.000185	10	500	1	1	0.100000	64	ランキング選択	一様交叉
0.017521	0.001300	10	500	1	1	0.100000	64	ランキング選択	1点交叉
0.004508	0.000970	10	500	1	1	0.100000	16	トーナメント選択	2点交叉
0.005017	0.002005	10	500	1	1	0.100000	16	トーナメント選択	一様交叉
0.005142	0.000970	10	500	1	1	0.100000	16	トーナメント選択	1点交叉
0.007477	0.000970	10	500	1	1	0.100000	16	ランキング選択	2点交叉
0.009126	0.008877	10	500	1	1	0.100000	16	ランキング選択	一様交叉
0.006945	0.001292	10	500	1	1	0.100000	16	ランキング選択	1点交叉
0.007721	0.000753	10	500	1	1	0.010000	32	トーナメント選択	2点交叉
0.009099	0.005367	10	500	1	1	0.010000	32	トーナメント選択	一様交叉
0.007838	0.011255	10	500	1	1	0.010000	32	トーナメント選択	1点交叉
0.011953	0.011280	10	500	1	1	0.010000	32	ランキング選択	2点交叉
0.011493	0.000742	10	500	1	1	0.010000	32	ランキング選択	一様交叉
0.012153	0.016230	10	500	1	1	0.010000	32	ランキング選択	1点交叉
0.014851	0.004086	10	500	1	1	0.010000	64	トーナメント選択	2点交叉
0.018854	0.000857	10	500	1	1	0.010000	64	トーナメント選択	一様交叉
0.014769	0.007669	10	500	1	1	0.010000	64	トーナメント選択	1点交叉
0.017738	0.006200	10	500	1	1	0.010000	64	ランキング選択	2点交叉
0.019936	0.000857	10	500	1	1	0.010000	64	ランキング選択	一様交叉
0.017773	0.014665	10	500	1	1	0.010000	64	ランキング選択	1点交叉
0.004613	0.007760	10	500	1	1	0.010000	16	トーナメント選択	2点交叉
0.005349	0.011302	10	500	1	1	0.010000	16	トーナメント選択	一様交叉
0.004293	0.002005	10	500	1	1	0.010000	16	トーナメント選択	1点交叉
0.007106	0.000970	10	500	1	1	0.010000	16	ランキング選択	2点交叉
0.007546	0.010419	10	500	1	1	0.010000	16	ランキング選択	一様交叉
0.006842	0.001292	10	500	1	1	0.010000	16	ランキング選択	1点交叉
0.018885	0.005044	10	1000	1	10	0.100000	32	トーナメント選択	2点交叉
0.020312	0.000548	10	1000	1	10	0.100000	32	トーナメント選択	一様交叉
0.017393	0.000889	10	1000	1	10	0.100000	32	トーナメント選択	1点交叉
0.027458	0.003809	10	1000	1	10	0.100000	32	ランキング選択	2点交叉
0.028275	0.000406	10	1000	1	10	0.100000	32	ランキング選択	一様交叉
0.027059	0.000060	10	1000	1	10	0.100000	32	ランキング選択	1点交叉
0.035880	0.006398	10	1000	1	10	0.100000	64	トーナメント選択	2点交叉
0.038743	0.000509	10	1000	1	10	0.100000	64	トーナメント選択	一様交叉
0.032453	0.001669	10	1000	1	10	0.100000	64	トーナメント選択	1点交叉
0.042186	0.002432	10	1000	1	10	0.100000	64	ランキング選択	2点交叉
0.046207	0.000685	10	1000	1	10	0.100000	64	ランキング選択	一様交叉
0.046218	0.001686	10	1000	1	10	0.100000	64	ランキング選択	1点交叉
0.011177	0.001511	10	1000	1	10	0.100000	16	トーナメント選択	2点交叉
0.011842	0.000970	10	1000	1	10	0.100000	16	トーナメント選択	一様交叉
0.010971	0.000970	10	1000	1	10	0.100000	16	トーナメント選択	1点交叉
0.022462	0.001292	10	1000	1	10	0.100000	16	ランキング選択	2点交叉
0.020892	0.000970	10	1000	1	10	0.100000	16	ランキング選択	一様交叉
0.019578	0.000970	10	1000	1	10	0.100000	16	ランキング選択	1点交叉
0.017692	0.004341	10	1000	1	10	0.010000	32	トーナメント選択	2点交叉
0.021733	0.002075	10	1000	1	10	0.010000	32	トーナメント選択	一様交叉
0.017593	0.000551	10	1000	1	10	0.010000	32	トーナメント選択	1点交叉
0.029293	0.001433	10	1000	1	10	0.010000	32	ランキング選択	2点交叉
0.027828	0.002062	10	1000	1	10	0.010000	32	ランキング選択	一様交叉
0.026049	0.004494	10	1000	1	10	0.010000	32	ランキング選択	1点交叉
0.030839	0.001418	10	1000	1	10	0.010000	64	トーナメント選択	2点交叉
0.036053	0.003974	10	1000	1	10	0.010000	64	トーナメント選択	一様交叉
0.034567	0.000022	10	1000	1	10	0.010000	64	トーナメント選択	1点交叉
0.040814	0.001304	10	1000	1	10	0.010000	64	ランキング選択	2点交叉
0.044703	0.002906	10	1000	1	10	0.010000	64	ランキング選択	一様交叉
0.043317	0.002381	10	1000	1	10	0.010000	64	ランキング選択	1点交叉
0.010277	0.000970	10	1000	1	10	0.010000	16	トーナメント選択	2点交叉
0.011738	0.000970	10	1000	1	10	0.010000	16	トーナメント選択	一様交叉
0.010221	0.000970	10	1000	1	10	0.010000	16	トーナメント選択	1点交叉
0.019505	0.000970	10	1000	1	10	0.010000	16	ランキング選択	2点交叉
0.020250	0.000970	10	1000	1	10	0.010000	16	ランキング選択	一様交叉
0.018811	0.000970	10	1000	1	10	0.010000	16	ランキング選択	1点交叉
0.015696	0.004783	10	1000	1	1	0.100000	32	トーナメント選択	2点交叉
0.019564	0.002144	10	1000	1	1	0.100000	32	トーナメント選択	一様交叉
0.015517	0.001701	10	1000	1	1	0.100000	32	トーナメント選択	1点交叉
0.027988	0.001369	10	1000	1	1	0.100000	32	ランキング選択	2点交叉
0.033899	0.002982	10	1000	1	1	0.100000	32	ランキング選択	一様交叉
0.029774	0.002171	10	1000	1	1	0.100000	32	ランキング選択	1点交叉
0.031572	0.001248	10	1000	1	1	0.100000	64	トーナメント選択	2点交叉
0.035319	0.017360	10	1000	1	1	0.100000	64	トーナメント選択	一様交叉
0.031408	0.000292	10	1000	1	1	0.100000	64	トーナメント選択	1点交叉
0.041620	0.002030	10	1000	1	1	0.100000	64	ランキング選択	2点交叉
0.050251	0.005914	10	1000	1	1	0.100000	64	ランキング選択	一様交叉
0.041347	0.001736	10	1000	1	1	0.100000	64	ランキング選択	1点交叉
0.009591	0.001786	10	1000	1	1	0.100000	16	トーナメント選択	2点交叉
0.011879	0.000970	10	1000	1	1	0.100000	16	トーナメント選択	一様交叉
0.008666	0.000970	10	1000	1	1	0.100000	16	トーナメント選択	1点交叉
0.020690	0.001511	10	1000	1	1	0.100000	16	ランキング選択	2点交叉
0.020289	0.000970	10	1000	1	1	0.100000	16	ランキング選択	一様交叉
0.018951	0.001511	10	1000	1	1	0.100000	16	ランキング選択	1点交叉
0.015740	0.006712	10	1000	1	1	0.010000	32	トーナメント選択	2点交叉
0.018065	0.000793	10	1000	1	1	0.010000	32	トーナメント選択	一様交叉
0.015444	0.011512	10	1000	1	1	0.010000	32	トーナメント選択	1点交叉
0.026514	0.007976	10	1000	1	1	0.010000	32	ランキング選択	2点交叉
0.031459	0.007411	10	1000	1	1	0.010000	32	ランキング選択	一様交叉
0.026755	0.001221	10	1000	1	1	0.010000	32	ランキング選択	1点交叉
0.034403	0.004645	10	1000	1	1	0.010000	64	トーナメント選択	2点交叉
0.039876	0.004362	10	1000	1	1	0.010000	64	トーナメント選択	一様交叉
0.029322	0.000772	10	1000	1	1	0.010000	64	トーナメント選択	1点交叉
0.041644	0.002123	10	1000	1	1	0.010000	64	ランキング選択	2点交叉
0.045210	0.004362	10	1000	1	1	0.010000	64	ランキング選択	一様交叉
0.041433	0.007140	10	1000	1	1	0.010000	64	ランキング選択	1点交叉
0.008640	0.001511	10	1000	1	1	0.010000	16	トーナメント選択	2点交叉
0.013238	0.000970	10	1000	1	1	0.010000	16	トーナメント選択	一様交叉
0.010324	0.000970	10	1000	1	1	0.010000	16	トーナメント選択	1点交叉
0.020007	0.001511	10	1000	1	1	0.010000	16	ランキング選択	2点交叉
0.025383	0.000970	10	1000	1	1	0.010000	16	ランキング選択	一様交叉
0.020523	0.004776	10	1000	1	1	0.010000	16	ランキング選択	1点交叉
0.000161	0.227612	10	10	1	10	0.100000	32	トーナメント選択	2点交叉
0.000185	0.115273	10	10	1	10	0.100000	32	トーナメント選択	一様交叉
0.000148	0.342465	10	10	1	10	0.100000	32	トーナメント選択	1点交叉
0.000162	0.127899	10	10	1	10	0.100000	32	ランキング選択	2点交叉
0.000181	0.009871	10	10	1	10	0.100000	32	ランキング選択	一様交叉
0.000171	0.067410	10	10	1	10	0.100000	32	ランキング選択	1点交叉
0.000347	0.992330	10	10	1	10	0.100000	64	トーナメント選択	2点交叉
